feature,file_name,branch,attack_family,attack_subtype,dtype,missing_count_sample,missing_ratio_sample,unique_values_sample
handshake_ciphersuites,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,1
handshake_extensions_length,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,3
tls_server,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,2
handshake_sig_hash_alg_len,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,3
http_request_method,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,1
http_host,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,1
http_response_code,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,1
user_agent,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,1
dns_server,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,24
dns_query_type,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,29857,0.9952333333333333,3
dns_len_qry,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,18
dns_interval,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,125
dns_len_ans,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,9
device_mac,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,57
eth_src_oui,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,25
eth_dst_oui,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,29
payload_length,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,85
highest_layer,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,25
http_uri,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,1
http_content_len,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,1
http_content_type,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,object,0,0.0,1
icmp_type,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,3
icmp_checksum_status,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,2
icmp_data_size,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,2
jitter,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,2649
stream_1_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,1596
stream_1_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,12169
stream_1_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14896,0.4965333333333333,12376
src_ip_1_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,1350
src_ip_1_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,5693
src_ip_1_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,498,0.0166,18930
src_ip_mac_1_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,1350
src_ip_mac_1_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,5697
src_ip_mac_1_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,334,0.011133333333333334,18935
channel_1_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,1350
channel_1_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,6751
channel_1_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,236,0.007866666666666666,19339
stream_jitter_1_sum,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,10136
stream_jitter_1_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15274
stream_jitter_1_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14936,0.4978666666666667,15054
stream_5_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,5757
stream_5_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,13225
stream_5_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14773,0.49243333333333333,13259
src_ip_5_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,3882
src_ip_5_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,12174
src_ip_5_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,370,0.012333333333333333,25048
src_ip_mac_5_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,3882
src_ip_mac_5_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,12185
src_ip_mac_5_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,165,0.0055,25068
channel_5_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,3882
channel_5_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,15603
channel_5_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,136,0.004533333333333334,25737
stream_jitter_5_sum,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,12599
stream_jitter_5_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15314
stream_jitter_5_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14873,0.4957666666666667,15126
stream_10_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,10186
stream_10_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,13980
stream_10_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14683,0.48943333333333333,13987
src_ip_10_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,5019
src_ip_10_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,13990
src_ip_10_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,342,0.0114,24874
src_ip_mac_10_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,5019
src_ip_mac_10_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,14010
src_ip_mac_10_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,130,0.004333333333333333,24904
channel_10_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,5019
channel_10_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,17900
channel_10_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,102,0.0034,26234
stream_jitter_10_sum,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,13902
stream_jitter_10_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15314
stream_jitter_10_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14841,0.4947,15156
stream_30_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,14895
stream_30_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,15084
stream_30_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15086
src_ip_30_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,7106
src_ip_30_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,16328
src_ip_30_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,340,0.011333333333333334,25444
src_ip_mac_30_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,7106
src_ip_mac_30_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,16354
src_ip_mac_30_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,127,0.004233333333333334,25480
channel_30_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,7106
channel_30_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,20905
channel_30_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,102,0.0034,27151
stream_jitter_30_sum,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15327
stream_jitter_30_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15328
stream_jitter_30_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14841,0.4947,15159
stream_60_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,14895
stream_60_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,15084
stream_60_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15086
src_ip_60_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,7106
src_ip_60_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,246,0.0082,16328
src_ip_60_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,340,0.011333333333333334,25444
src_ip_mac_60_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,7106
src_ip_mac_60_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,16354
src_ip_mac_60_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,127,0.004233333333333334,25480
channel_60_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,7106
channel_60_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,20905
channel_60_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,102,0.0034,27151
stream_jitter_60_sum,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15327
stream_jitter_60_mean,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14670,0.489,15328
stream_jitter_60_var,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,14841,0.4947,15159
ntp_interval,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,14
most_freq_spot,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,int64,0,0.0,53
min_et,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,24
q1,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,40
min_e,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,24
var_e,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,425
q1_e,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,40
sum_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,475
min_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,23
max_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,62
med_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,54
average_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,475
var_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,485
q3_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,92
q1_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,39
iqr_p,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,106
l3_ip_dst_count,DDoS-ACK_Fragmentation12.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation12,float64,0,0.0,13
stream,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,14415
src_mac,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,61
dst_mac,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,61
src_ip,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,445,0.014833333333333334,102
dst_ip,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,445,0.014833333333333334,98
src_port,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,13349
dst_port,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,161
inter_arrival_time,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,30000
time_since_previously_displayed_frame,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,3214
port_class_dst,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,4
l4_tcp,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,2
l4_udp,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,2
ttl,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,34
eth_size,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,91
tcp_window_size,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,38
payload_entropy,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,288
handshake_version,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,2
handshake_cipher_suites_length,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,3
handshake_ciphersuites,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,1
handshake_extensions_length,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,3
tls_server,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,3
handshake_sig_hash_alg_len,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,3
http_request_method,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,1
http_host,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,1
http_response_code,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,1
user_agent,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,1
dns_server,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,22
dns_query_type,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,29752,0.9917333333333334,3
dns_len_qry,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,17
dns_interval,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,207
dns_len_ans,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,10
device_mac,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,62
eth_src_oui,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,28
eth_dst_oui,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,29
payload_length,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,87
highest_layer,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,18
http_uri,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,1
http_content_len,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,1
http_content_type,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,object,0,0.0,1
icmp_type,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,4
icmp_checksum_status,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,2
icmp_data_size,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,int64,0,0.0,4
jitter,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14415,0.4805,3829
stream_1_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,911
stream_1_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,12605
stream_1_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14704,0.4901333333333333,12652
src_ip_1_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,445,0.014833333333333334,1569
src_ip_1_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,445,0.014833333333333334,5500
src_ip_1_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,810,0.027,19589
src_ip_mac_1_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,1569
src_ip_mac_1_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,5513
src_ip_mac_1_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,518,0.017266666666666666,19604
channel_1_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,1569
channel_1_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,5511
channel_1_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,378,0.0126,19590
stream_jitter_1_sum,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14415,0.4805,10813
stream_jitter_1_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14415,0.4805,15547
stream_jitter_1_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14749,0.4916333333333333,15250
stream_5_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,3895
stream_5_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,13807
stream_5_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14558,0.4852666666666667,13812
src_ip_5_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,445,0.014833333333333334,3790
src_ip_5_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,445,0.014833333333333334,13131
src_ip_5_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,596,0.019866666666666668,24431
src_ip_mac_5_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,3790
src_ip_mac_5_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,13162
src_ip_mac_5_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,225,0.0075,24467
channel_5_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,3790
channel_5_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,13192
channel_5_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,209,0.006966666666666667,24515
stream_jitter_5_sum,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14415,0.4805,12476
stream_jitter_5_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14415,0.4805,15574
stream_jitter_5_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14650,0.48833333333333334,15348
stream_10_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,7246
stream_10_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,14141
stream_10_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,14481,0.4827,14136
src_ip_10_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,445,0.014833333333333334,6827
src_ip_10_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,445,0.014833333333333334,15457
src_ip_10_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,554,0.018466666666666666,25995
src_ip_mac_10_count,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,6827
src_ip_mac_10_mean,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,0,0.0,15499
src_ip_mac_10_var,DDoS-ACK_Fragmentation2.csv,Packet-Based,DDoS,DDoS-ACK-Fragmentation2,float64,164,0.0054666666666666665,26046
